,ORIGEN,DESTINO,FLUJO,DIA_SEMANA,ZONA_ORIGEN,ZONA_DESTINO,VOLUMEN
3312,Ciudad Real,Santander,1,Domingo,104,10,1
3313,Ciudad Real,Santander,1,Viernes,104,10,1
3314,Ciudad Real,Santurtzi,1,Domingo,104,10,1
3315,Ciudad Real,Sevilla,1,Domingo,104,5,70
3316,Ciudad Real,Sevilla,1,Jueves,104,5,7
3317,Ciudad Real,Sevilla,1,Lunes,104,5,1
3318,Ciudad Real,Sevilla,1,Martes,104,5,5
3319,Ciudad Real,Sevilla,1,Miercoles,104,5,8
3320,Ciudad Real,Sevilla,1,Sabado,104,5,18
3321,Ciudad Real,Sevilla,1,Viernes,104,5,82
3322,Ciudad Real,Socuéllamos,0,Viernes,104,104,6
3323,Ciudad Real,Sonseca,0,Domingo,104,10,2
3324,Ciudad Real,Sonseca,0,Jueves,104,10,2
3325,Ciudad Real,Sonseca,0,Miercoles,104,10,2
3326,Ciudad Real,Sonseca,0,Viernes,104,10,2
3327,Ciudad Real,Tafalla,1,Viernes,104,10,1
3328,Ciudad Real,Talavera de la Reina,0,Domingo,104,10,82
3329,Ciudad Real,Talavera de la Reina,0,Jueves,104,10,5
3330,Ciudad Real,Talavera de la Reina,0,Lunes,104,10,1
3331,Ciudad Real,Talavera de la Reina,0,Martes,104,10,2
3332,Ciudad Real,Talavera de la Reina,0,Miercoles,104,10,5
3333,Ciudad Real,Talavera de la Reina,0,Sabado,104,10,22
3334,Ciudad Real,Talavera de la Reina,0,Viernes,104,10,69
3335,Ciudad Real,Tarancón,0,Domingo,104,10,2
3336,Ciudad Real,Tarragona,1,Domingo,104,8,3
3337,Ciudad Real,Tarragona,1,Jueves,104,8,1
3338,Ciudad Real,Terrassa,1,Domingo,104,8,1
3339,Ciudad Real,Toledo,0,Domingo,104,10,102
3340,Ciudad Real,Toledo,0,Jueves,104,10,9
3341,Ciudad Real,Toledo,0,Lunes,104,10,5
3342,Ciudad Real,Toledo,0,Martes,104,10,6
3343,Ciudad Real,Toledo,0,Miercoles,104,10,10
3344,Ciudad Real,Toledo,0,Sabado,104,10,77
3345,Ciudad Real,Toledo,0,Viernes,104,10,97
3346,Ciudad Real,Tomelloso,0,Domingo,104,104,55
3347,Ciudad Real,Tomelloso,0,Jueves,104,104,4
3348,Ciudad Real,Tomelloso,0,Lunes,104,104,4
3349,Ciudad Real,Tomelloso,0,Martes,104,104,2
3350,Ciudad Real,Tomelloso,0,Miercoles,104,104,10
3351,Ciudad Real,Tomelloso,0,Sabado,104,104,61
3352,Ciudad Real,Tomelloso,0,Viernes,104,104,97
3353,Ciudad Real,Tordesillas,1,Domingo,104,10,1
3354,Ciudad Real,Tordesillas,1,Miercoles,104,10,1
3355,Ciudad Real,Torreblanca,1,Viernes,104,12,1
3356,Ciudad Real,Torredonjimeno,1,Viernes,104,104,1
3357,Ciudad Real,Torrejón de Ardoz,1,Domingo,104,10,8
3358,Ciudad Real,Torrejón de Velasco,1,Viernes,104,10,1
3359,Ciudad Real,Torrelavega,1,Viernes,104,10,1
3360,Ciudad Real,Torremolinos,1,Jueves,104,103,1
3361,Ciudad Real,Torremolinos,1,Lunes,104,103,1
3362,Ciudad Real,Torremolinos,1,Sabado,104,103,1
3363,Ciudad Real,Torremolinos,1,Viernes,104,103,1
3364,Ciudad Real,Torrent,1,Domingo,104,8,1
3365,Ciudad Real,Torrent,1,Domingo,104,12,1
3366,Ciudad Real,Torrent,1,Viernes,104,8,1
3367,Ciudad Real,Torrent,1,Viernes,104,12,1
3368,Ciudad Real,Torrevieja,1,Jueves,104,22,1
3369,Ciudad Real,Torrevieja,1,Sabado,104,22,1
3370,Ciudad Real,Torrevieja,1,Viernes,104,22,3
3371,Ciudad Real,Torrijos,0,Sabado,104,10,2
3372,Ciudad Real,Torrijos,0,Viernes,104,10,2
3373,Ciudad Real,Valdemoro,1,Jueves,104,10,1
3374,Ciudad Real,Valdemoro,1,Viernes,104,10,1
3375,Ciudad Real,Valdepeñas,0,Domingo,104,104,1
3376,Ciudad Real,Valdepeñas,0,Jueves,104,104,1
3377,Ciudad Real,Valdepeñas,0,Sabado,104,104,3
3378,Ciudad Real,Valdepeñas,0,Viernes,104,104,2
3379,Ciudad Real,Valladolid,1,Domingo,104,10,1
3380,Ciudad Real,Valladolid,1,Lunes,104,10,1
3381,Ciudad Real,Valladolid,1,Viernes,104,10,3
3382,Ciudad Real,Vila-real,1,Domingo,104,12,1
3383,Ciudad Real,Vilafranca del Penedès,1,Domingo,104,8,1
3384,Ciudad Real,Villafranca de los Caballeros,0,Viernes,104,104,3
3385,Ciudad Real,Villahermosa,0,Martes,104,104,1
3386,Ciudad Real,Villanueva de Córdoba,1,Jueves,104,103,1
3387,Ciudad Real,Villanueva de Córdoba,1,Sabado,104,103,1
3388,Ciudad Real,Villanueva de Córdoba,1,Viernes,104,103,4
3389,Ciudad Real,Villanueva de la Fuente,0,Jueves,104,104,1
3390,Ciudad Real,Villanueva de la Serena,1,Domingo,104,103,1
3391,Ciudad Real,Villanueva de la Serena,1,Viernes,104,103,3
3392,Ciudad Real,Villanueva de los Infantes,0,Domingo,104,10,2
3393,Ciudad Real,Villanueva de los Infantes,0,Domingo,104,104,2
3394,Ciudad Real,Villanueva de los Infantes,0,Martes,104,10,1
3395,Ciudad Real,Villanueva de los Infantes,0,Martes,104,104,1
3396,Ciudad Real,Villanueva de los Infantes,0,Viernes,104,10,14
3397,Ciudad Real,Villanueva de los Infantes,0,Viernes,104,104,14
3398,Ciudad Real,Villanueva del Rosario,1,Viernes,104,6,1
3399,Ciudad Real,Villarrobledo,0,Domingo,104,104,16
3400,Ciudad Real,Villarrobledo,0,Jueves,104,104,4
3401,Ciudad Real,Villarrobledo,0,Martes,104,104,2
3402,Ciudad Real,Villarrobledo,0,Miercoles,104,104,6
3403,Ciudad Real,Villarrobledo,0,Sabado,104,104,12
3404,Ciudad Real,Villarrobledo,0,Viernes,104,104,65
3405,Ciudad Real,Villena,1,Miercoles,104,104,2
3406,Ciudad Real,Villena,1,Viernes,104,104,1
3407,Ciudad Real,Viso del Marqués,0,Jueves,104,104,1
3408,Ciudad Real,Viso del Marqués,0,Miercoles,104,104,1
3409,Ciudad Real,Viso del Marqués,0,Viernes,104,104,6
3410,Ciudad Real,Vitoria-Gasteiz,1,Domingo,104,10,1
3411,Ciudad Real,Vitoria-Gasteiz,1,Sabado,104,10,1
3412,Ciudad Real,Yuncler,0,Domingo,104,10,4
3413,Ciudad Real,Zafra,1,Viernes,104,103,1
3414,Ciudad Real,Zaragoza,1,Domingo,104,10,5
3415,Ciudad Real,Zaragoza,1,Jueves,104,10,1
3416,Ciudad Real,Zaragoza,1,Lunes,104,10,1
3417,Ciudad Real,Zaragoza,1,Miercoles,104,10,1
3418,Ciudad Real,Zaragoza,1,Sabado,104,10,1
3419,Ciudad Real,Zaragoza,1,Viernes,104,10,3
3420,Ciudad Real,Ágreda,1,Sabado,104,10,1
3421,Ciudad Real,Ávila,1,Domingo,104,10,6
3422,Ciudad Real,Ávila,1,Viernes,104,10,3
3423,Ciudad Real,Écija,1,Viernes,104,103,1
3424,Ciudad Real,Úbeda,1,Viernes,104,104,6
3425,Cobisa,Granada,1,Miercoles,10,2,1
3426,Cobisa,Hellín,0,Domingo,10,104,1
3427,Cobisa,Tomelloso,0,Domingo,10,104,1
3428,Cocentaina,Albacete,2,Domingo,12,104,1
3429,Cocentaina,Albacete,2,Miercoles,12,104,1
3430,Cocentaina,Almansa,2,Sabado,12,104,1
3431,Collado Villalba,Albacete,2,Viernes,10,104,2
3432,Collado Villalba,Cuenca,2,Domingo,10,102,2
3433,Collado Villalba,Villarrobledo,2,Miercoles,10,104,1
3434,Colmenar Viejo,Olías del Rey,2,Viernes,10,10,1
3435,Colmenar Viejo,Tobarra,2,Viernes,10,104,1
3436,Conil de la Frontera,Casarrubios del Monte,2,Viernes,103,10,1
3437,Conil de la Frontera,Ciudad Real,2,Domingo,103,104,1
3438,Conil de la Frontera,Talavera de la Reina,2,Domingo,103,10,3
3439,Constantí,Albacete,2,Viernes,8,104,2
3440,Consuegra,Albacete,0,Viernes,104,104,1
3441,Consuegra,Alcobendas,1,Domingo,104,10,1
3442,Consuegra,Andújar,1,Viernes,104,104,1
3443,Consuegra,Ciudad Real,0,Viernes,104,104,1
3444,Consuegra,Granada,1,Domingo,104,2,1
3445,Consuegra,Granada,1,Viernes,104,2,1
3446,Consuegra,Madrid,1,Domingo,104,10,13
3447,Consuegra,Madrid,1,Lunes,104,10,1
3448,Consuegra,Madrid,1,Sabado,104,10,2
3449,Consuegra,Madrid,1,Viernes,104,10,1
3450,Consuegra,Málaga,1,Miercoles,104,6,1
3451,Consuegra,Mérida,1,Domingo,104,16,1
3452,Consuegra,Talavera de la Reina,0,Domingo,104,10,13
3453,Consuegra,Talavera de la Reina,0,Lunes,104,10,1
3454,Consuegra,Toledo,0,Domingo,104,10,1
3455,Consuegra,Toledo,0,Sabado,104,10,1
3456,Consuegra,Toledo,0,Viernes,104,10,3
3457,Corella,Pedro Muñoz,2,Viernes,10,104,1
3458,Corella,Toledo,2,Domingo,10,10,1
3459,Coria,Talavera de la Reina,2,Viernes,10,10,1
3460,Cornellà de Llobregat,Albacete,2,Domingo,8,104,1
3461,Cornellà de Llobregat,Albacete,2,Viernes,8,104,2
3462,Cornellà de Llobregat,Alcolea del Pinar,2,Jueves,8,10,1
3463,Cornellà de Llobregat,Alcázar de San Juan,2,Viernes,8,104,1
3464,Cornellà de Llobregat,Ciudad Real,2,Jueves,8,104,1
3465,Cornellà de Llobregat,Ciudad Real,2,Miercoles,8,104,1
3466,Cornellà de Llobregat,Ciudad Real,2,Viernes,8,104,1
3467,Cornellà de Llobregat,Cuenca,2,Viernes,8,102,1
3468,Cornellà de Llobregat,Guadalajara,2,Viernes,8,10,1
3469,Cornellà de Llobregat,Manzanares,2,Domingo,8,104,1
3470,Cornellà de Llobregat,Manzanares,2,Jueves,8,104,1
3471,Cornellà de Llobregat,Manzanares,2,Sabado,8,104,1
3472,Cornellà de Llobregat,Manzanares,2,Viernes,8,104,1
3473,Cornellà de Llobregat,Talavera de la Reina,2,Jueves,8,10,1
3474,Cornellà de Llobregat,Toledo,2,Domingo,8,10,1
3475,Cornellà de Llobregat,Villarrobledo,2,Domingo,8,104,1
3476,Cornellà de Llobregat,Villarrobledo,2,Viernes,8,104,1
3477,Corral de Almaguer,Alcantarilla,1,Domingo,102,21,1
3478,Corral de Almaguer,Benidorm,1,Domingo,102,12,1
3479,Corral de Almaguer,Madrid,1,Jueves,102,10,1
3480,Corral de Almaguer,San Vicente del Raspeig/Sant Vicent del Raspeig,1,Domingo,102,104,1
3481,Corral de Calatrava,Madrid,1,Domingo,104,10,1
3482,Corral de Calatrava,Málaga,1,Viernes,104,6,1
3483,Coslada,Albacete,2,Domingo,10,104,4
3484,Coslada,Albacete,2,Jueves,10,104,2
3485,Coslada,Albacete,2,Miercoles,10,104,2
3486,Coslada,Albacete,2,Sabado,10,104,3
3487,Coslada,Albacete,2,Viernes,10,104,13
3488,Coslada,Alcázar de San Juan,2,Viernes,10,104,1
3489,Coslada,Almansa,2,Miercoles,10,104,1
3490,Coslada,Castillejo de Iniesta,2,Viernes,10,102,1
3491,Coslada,Ciudad Real,2,Domingo,10,104,1
3492,Coslada,Ciudad Real,2,Miercoles,10,104,1
3493,Coslada,Ciudad Real,2,Sabado,10,104,2
3494,Coslada,Cuenca,2,Domingo,10,102,3
3495,Coslada,Cuenca,2,Sabado,10,102,2
3496,Coslada,Daimiel,2,Viernes,10,104,1
3497,Coslada,Manzanares,2,Viernes,10,104,1
3498,Coslada,Motilla del Palancar,2,Viernes,10,14,1
3499,Coslada,Puertollano,2,Viernes,10,104,2
3500,Coslada,Talavera de la Reina,2,Jueves,10,10,1
3501,Coslada,Talavera de la Reina,2,Sabado,10,10,1
3502,Coslada,Talavera de la Reina,2,Viernes,10,10,1
3503,Coslada,Toledo,2,Viernes,10,10,1
3504,Coslada,Valdepeñas,2,Domingo,10,104,1
3505,Coslada,Valdepeñas,2,Lunes,10,104,1
3506,Coslada,Villafranca de los Caballeros,2,Sabado,10,104,1
3507,Coslada,Villarrobledo,2,Viernes,10,104,1
3508,Cox,Tobarra,2,Viernes,22,104,1
3509,Crevillent,Albacete,2,Martes,22,104,1
3510,Crevillent,Toledo,2,Viernes,22,10,1
3511,Cuenca,Alaquàs,1,Viernes,102,12,1
3512,Cuenca,Albacete,0,Domingo,102,104,46
3513,Cuenca,Albacete,0,Jueves,102,104,6
3514,Cuenca,Albacete,0,Lunes,102,104,1
3515,Cuenca,Albacete,0,Martes,102,104,3
3516,Cuenca,Albacete,0,Miercoles,102,104,6
3517,Cuenca,Albacete,0,Sabado,102,104,20
3518,Cuenca,Albacete,0,Viernes,102,104,86
3519,Cuenca,Alboraya,1,Viernes,102,12,1
3520,Cuenca,Alcalá de Henares,1,Domingo,102,10,12
3521,Cuenca,Alcalá de Henares,1,Viernes,102,10,1
3522,Cuenca,Alcobendas,1,Domingo,102,10,2
3523,Cuenca,Alcorcón,1,Domingo,102,10,6
3524,Cuenca,Alcorcón,1,Viernes,102,10,10
3525,Cuenca,Alcázar de San Juan,0,Domingo,102,104,5
3526,Cuenca,Alcázar de San Juan,0,Jueves,102,104,1
3527,Cuenca,Alcázar de San Juan,0,Miercoles,102,104,2
3528,Cuenca,Alcázar de San Juan,0,Sabado,102,104,2
3529,Cuenca,Alcázar de San Juan,0,Viernes,102,104,12
3530,Cuenca,Aldaia,1,Sabado,102,12,1
3531,Cuenca,Aldaia,1,Viernes,102,12,1
3532,Cuenca,Alicante/Alacant,1,Domingo,102,104,11
3533,Cuenca,Alicante/Alacant,1,Sabado,102,104,2
3534,Cuenca,Alicante/Alacant,1,Viernes,102,104,9
3535,Cuenca,Almansa,0,Jueves,102,104,1
3536,Cuenca,Almansa,0,Viernes,102,104,3
3537,Cuenca,Almería,1,Domingo,102,1,1
3538,Cuenca,Almería,1,Jueves,102,1,1
3539,Cuenca,Altea,1,Viernes,102,12,1
3540,Cuenca,Andújar,1,Domingo,102,104,1
3541,Cuenca,Andújar,1,Miercoles,102,104,1
3542,Cuenca,Andújar,1,Viernes,102,104,1
3543,Cuenca,Aranjuez,1,Domingo,102,10,1
3544,Cuenca,Argamasilla de Alba,0,Viernes,102,104,1
3545,Cuenca,Arganda del Rey,1,Domingo,102,10,1
3546,Cuenca,Arganda del Rey,1,Jueves,102,10,1
3547,Cuenca,Armilla,1,Sabado,102,2,1
3548,Cuenca,Armilla,1,Viernes,102,2,1
3549,Cuenca,Añover de Tajo,0,Viernes,102,10,1
3550,Cuenca,Badajoz,1,Viernes,102,103,1
3551,Cuenca,Baeza,1,Sabado,102,104,1
3552,Cuenca,Bailén,1,Sabado,102,104,1
3553,Cuenca,Bailén,1,Viernes,102,104,1
3554,Cuenca,Barcelona,1,Domingo,102,8,7
3555,Cuenca,Barcelona,1,Lunes,102,8,1
3556,Cuenca,Barcelona,1,Sabado,102,8,1
3557,Cuenca,Barcelona,1,Viernes,102,8,5
3558,Cuenca,Baza,1,Viernes,102,104,1
3559,Cuenca,Belmonte,0,Viernes,102,14,1
3560,Cuenca,Belmonte,0,Viernes,102,101,1
3561,Cuenca,Benidorm,1,Domingo,102,12,2
3562,Cuenca,Benidorm,1,Viernes,102,12,1
3563,Cuenca,Bilbao,1,Domingo,102,10,1
3564,Cuenca,Bilbao,1,Jueves,102,10,1
3565,Cuenca,Bolaños de Calatrava,0,Viernes,102,104,1
3566,Cuenca,Burgos,1,Domingo,102,10,1
3567,Cuenca,Burgos,1,Miercoles,102,10,1
3568,Cuenca,Burgos,1,Sabado,102,10,1
3569,Cuenca,Burgos,1,Viernes,102,10,3
3570,Cuenca,Burjassot,1,Domingo,102,12,1
3571,Cuenca,Campillo de Altobuey,0,Viernes,102,102,2
3572,Cuenca,Campo de Criptana,0,Domingo,102,104,1
3573,Cuenca,Campo de Criptana,0,Sabado,102,104,3
3574,Cuenca,Campo de Criptana,0,Viernes,102,104,3
3575,Cuenca,Casasimarro,0,Jueves,102,14,2
3576,Cuenca,Casasimarro,0,Viernes,102,14,2
3577,Cuenca,Castillo de Garcimuñoz,0,Viernes,102,14,1
3578,Cuenca,Caudete,0,Viernes,102,104,1
3579,Cuenca,Ceutí,1,Sabado,102,21,1
3580,Cuenca,Cheste,1,Viernes,102,12,3
3581,Cuenca,Chiva,1,Viernes,102,12,1
3582,Cuenca,Ciudad Real,0,Domingo,102,104,10
3583,Cuenca,Ciudad Real,0,Martes,102,104,1
3584,Cuenca,Ciudad Real,0,Miercoles,102,104,1
3585,Cuenca,Ciudad Real,0,Sabado,102,104,4
3586,Cuenca,Ciudad Real,0,Viernes,102,104,19
3587,Cuenca,Collado Villalba,1,Viernes,102,10,1
3588,Cuenca,Coslada,1,Domingo,102,10,2
3589,Cuenca,Coslada,1,Viernes,102,10,1
3590,Cuenca,Cullera,1,Sabado,102,12,1
3591,Cuenca,Cullera,1,Viernes,102,12,1
3592,Cuenca,Córdoba,1,Domingo,102,103,2
3593,Cuenca,Córdoba,1,Miercoles,102,103,1
3594,Cuenca,Córdoba,1,Viernes,102,103,1
3595,Cuenca,Daimiel,0,Domingo,102,104,1
3596,Cuenca,Daimiel,0,Martes,102,104,1
3597,Cuenca,Elche/Elx,1,Domingo,102,22,2
3598,Cuenca,Elche/Elx,1,Lunes,102,22,1
3599,Cuenca,Elche/Elx,1,Sabado,102,22,1
3600,Cuenca,Elche/Elx,1,Viernes,102,22,2
3601,Cuenca,Elda,1,Viernes,102,104,1
3602,Cuenca,Fuenlabrada,1,Domingo,102,10,1
3603,Cuenca,Gandia,1,Viernes,102,12,5
3604,Cuenca,Getafe,1,Domingo,102,10,7
3605,Cuenca,Getafe,1,Martes,102,10,1
3606,Cuenca,Getafe,1,Sabado,102,10,3
3607,Cuenca,Getafe,1,Viernes,102,10,1
3608,Cuenca,Granada,1,Domingo,102,2,15
3609,Cuenca,Granada,1,Jueves,102,2,2
3610,Cuenca,Granada,1,Lunes,102,2,1
3611,Cuenca,Granada,1,Martes,102,2,1
3612,Cuenca,Granada,1,Miercoles,102,2,3
3613,Cuenca,Granada,1,Sabado,102,2,4
3614,Cuenca,Granada,1,Viernes,102,2,23
3615,Cuenca,Guadalajara,0,Domingo,102,10,14
3616,Cuenca,Guadalajara,0,Jueves,102,10,1
3617,Cuenca,Guadalajara,0,Lunes,102,10,1
3618,Cuenca,Guadalajara,0,Martes,102,10,1
3619,Cuenca,Guadalajara,0,Sabado,102,10,3
3620,Cuenca,Guadalajara,0,Viernes,102,10,8
3621,Cuenca,Guareña,1,Jueves,102,16,1
3622,Cuenca,Guarromán,1,Domingo,102,104,1
3623,Cuenca,Guarromán,1,Sabado,102,104,1
3624,Cuenca,Hellín,0,Domingo,102,104,1
3625,Cuenca,Hellín,0,Jueves,102,104,1
3626,Cuenca,Hellín,0,Miercoles,102,104,1
3627,Cuenca,Hellín,0,Sabado,102,104,1
3628,Cuenca,Hellín,0,Viernes,102,104,5
3629,Cuenca,Horche,0,Viernes,102,10,1
3630,Cuenca,Illescas,0,Viernes,102,10,2
3631,Cuenca,Jaca,1,Viernes,102,102,1
3632,Cuenca,Jaén,1,Domingo,102,104,4
3633,Cuenca,Jaén,1,Jueves,102,104,1
3634,Cuenca,Jaén,1,Viernes,102,104,8
3635,Cuenca,Leganés,1,Domingo,102,10,3
3636,Cuenca,Leganés,1,Sabado,102,10,1
3637,Cuenca,Leganés,1,Viernes,102,10,1
3638,Cuenca,León,1,Domingo,102,10,1
3639,Cuenca,Linares,1,Viernes,102,104,1
3640,Cuenca,Lorca,1,Domingo,102,104,1
3641,Cuenca,Lorca,1,Jueves,102,104,1
3642,Cuenca,Madrid,1,Domingo,102,10,104
3643,Cuenca,Madrid,1,Jueves,102,10,11
3644,Cuenca,Madrid,1,Lunes,102,10,6
3645,Cuenca,Madrid,1,Martes,102,10,6
3646,Cuenca,Madrid,1,Miercoles,102,10,11
3647,Cuenca,Madrid,1,Sabado,102,10,104
3648,Cuenca,Madrid,1,Viernes,102,10,104
3649,Cuenca,Madridejos,0,Viernes,102,104,3
3650,Cuenca,Mairena del Aljarafe,1,Viernes,102,5,1
3651,Cuenca,Manises,1,Domingo,102,12,1
3652,Cuenca,Manises,1,Miercoles,102,12,1
3653,Cuenca,Manises,1,Viernes,102,12,2
3654,Cuenca,Manzanares,0,Domingo,102,104,4
3655,Cuenca,Manzanares,0,Jueves,102,104,2
3656,Cuenca,Manzanares,0,Martes,102,104,1
3657,Cuenca,Manzanares,0,Sabado,102,104,1
3658,Cuenca,Manzanares,0,Viernes,102,104,19
3659,Cuenca,Martorell,1,Domingo,102,8,1
3660,Cuenca,Membrilla,0,Viernes,102,104,3
3661,Cuenca,Miguel Esteban,0,Miercoles,102,102,1
3662,Cuenca,Miguel Esteban,0,Viernes,102,102,2
3663,Cuenca,Mijas,1,Jueves,102,103,1
3664,Cuenca,Minglanilla,0,Sabado,102,102,4
3665,Cuenca,Minglanilla,0,Viernes,102,102,4
3666,Cuenca,Mislata,1,Domingo,102,12,3
3667,Cuenca,Mislata,1,Viernes,102,12,2
3668,Cuenca,Molina de Segura,1,Domingo,102,21,3
3669,Cuenca,Molina de Segura,1,Viernes,102,21,1
3670,Cuenca,Monforte del Cid,1,Viernes,102,22,1
3671,Cuenca,Mota del Cuervo,0,Domingo,102,102,1
3672,Cuenca,Mota del Cuervo,0,Viernes,102,102,1
3673,Cuenca,Motilla del Palancar,0,Domingo,102,14,1
3674,Cuenca,Motilla del Palancar,0,Jueves,102,14,1
3675,Cuenca,Motilla del Palancar,0,Martes,102,14,2
3676,Cuenca,Motilla del Palancar,0,Miercoles,102,14,2
3677,Cuenca,Motilla del Palancar,0,Viernes,102,14,16
3678,Cuenca,Murcia,1,Domingo,102,21,38
3679,Cuenca,Murcia,1,Jueves,102,21,2
3680,Cuenca,Murcia,1,Lunes,102,21,1
3681,Cuenca,Murcia,1,Martes,102,21,1
3682,Cuenca,Murcia,1,Miercoles,102,21,3
3683,Cuenca,Murcia,1,Sabado,102,21,5
3684,Cuenca,Murcia,1,Viernes,102,21,32
3685,Cuenca,Málaga,1,Domingo,102,6,1
3686,Cuenca,Málaga,1,Jueves,102,6,1
3687,Cuenca,Málaga,1,Viernes,102,6,1
3688,Cuenca,Mérida,1,Viernes,102,16,1
3689,Cuenca,Móstoles,1,Viernes,102,10,1
3690,Cuenca,Navalmoral de la Mata,1,Viernes,102,10,1
3691,Cuenca,Níjar,1,Domingo,102,104,1
3692,Cuenca,Ocaña,0,Miercoles,102,10,1
3693,Cuenca,Ocaña,0,Viernes,102,10,1
3694,Cuenca,Ondara,1,Viernes,102,12,3
3695,Cuenca,Oropesa del Mar/Orpesa,1,Domingo,102,12,1
3696,Cuenca,Paracuellos de Jarama,1,Domingo,102,10,1
3697,Cuenca,Pedro Muñoz,0,Viernes,102,104,6
3698,Cuenca,Perales de Tajuña,1,Viernes,102,10,3
3699,Cuenca,Pozoamargo,0,Viernes,102,14,1
3700,Cuenca,Quart de Poblet,1,Domingo,102,12,3
3701,Cuenca,Quart de Poblet,1,Miercoles,102,12,1
3702,Cuenca,Quart de Poblet,1,Viernes,102,12,1
3703,Cuenca,Quintanar de la Orden,0,Miercoles,102,102,2
3704,Cuenca,Quintanar de la Orden,0,Sabado,102,102,1
3705,Cuenca,Quintanar de la Orden,0,Viernes,102,102,7
3706,Cuenca,Quintanar del Rey,0,Domingo,102,104,2
3707,Cuenca,Quintanar del Rey,0,Viernes,102,104,7
3708,Cuenca,Requena,1,Miercoles,102,104,1
3709,Cuenca,Requena,1,Viernes,102,104,1
3710,Cuenca,Ripollet,1,Domingo,102,8,1
3711,Cuenca,Rivas-Vaciamadrid,1,Domingo,102,10,5
3712,Cuenca,Rivas-Vaciamadrid,1,Jueves,102,10,1
3713,Cuenca,Rivas-Vaciamadrid,1,Sabado,102,10,4
3714,Cuenca,Rivas-Vaciamadrid,1,Viernes,102,10,9
3715,Cuenca,Roquetas de Mar,1,Domingo,102,1,1
3716,Cuenca,Rubí,1,Domingo,102,8,1
3717,Cuenca,Sagunto/Sagunt,1,Domingo,102,12,1
3718,Cuenca,Sagunto/Sagunt,1,Viernes,102,12,1
3719,Cuenca,Salamanca,1,Viernes,102,10,1
3720,Cuenca,Salou,1,Domingo,102,8,1
3721,Cuenca,San Javier,1,Domingo,102,104,1
3722,Cuenca,San Martín de la Vega,1,Domingo,102,10,1
3723,Cuenca,San Pedro del Pinatar,1,Domingo,102,22,1
3724,Cuenca,San Vicente del Raspeig/Sant Vicent del Raspeig,1,Domingo,102,104,8
3725,Cuenca,San Vicente del Raspeig/Sant Vicent del Raspeig,1,Viernes,102,104,1
3726,Cuenca,Sant Joan d'Alacant,1,Sabado,102,104,1
3727,Cuenca,Sevilla,1,Domingo,102,5,2
3728,Cuenca,Sevilla,1,Miercoles,102,5,1
3729,Cuenca,Sevilla,1,Viernes,102,5,2
3730,Cuenca,Sisante,0,Viernes,102,14,1
3731,Cuenca,Socuéllamos,0,Viernes,102,104,6
3732,Cuenca,Soria,1,Domingo,102,10,1
3733,Cuenca,Soria,1,Miercoles,102,10,1
3734,Cuenca,Soria,1,Sabado,102,10,3
3735,Cuenca,Soria,1,Viernes,102,10,1
3736,Cuenca,Talavera de la Reina,0,Domingo,102,10,2
3737,Cuenca,Talavera de la Reina,0,Jueves,102,10,2
3738,Cuenca,Talavera de la Reina,0,Miercoles,102,10,1
3739,Cuenca,Talavera de la Reina,0,Viernes,102,10,8
3740,Cuenca,Tarancón,0,Domingo,102,10,4
3741,Cuenca,Tarancón,0,Sabado,102,10,3
3742,Cuenca,Tarancón,0,Viernes,102,10,6
3743,Cuenca,Tarazona de la Mancha,0,Domingo,102,104,2
3744,Cuenca,Tarazona de la Mancha,0,Viernes,102,104,7
3745,Cuenca,Teruel,1,Domingo,102,10,7
3746,Cuenca,Teruel,1,Jueves,102,10,2
3747,Cuenca,Teruel,1,Martes,102,10,1
3748,Cuenca,Teruel,1,Miercoles,102,10,3
3749,Cuenca,Teruel,1,Sabado,102,10,3
3750,Cuenca,Teruel,1,Viernes,102,10,34
3751,Cuenca,Tobarra,0,Viernes,102,104,1
3752,Cuenca,Toledo,0,Domingo,102,10,22
3753,Cuenca,Toledo,0,Jueves,102,10,5
3754,Cuenca,Toledo,0,Lunes,102,10,2
3755,Cuenca,Toledo,0,Martes,102,10,2
3756,Cuenca,Toledo,0,Miercoles,102,10,4
3757,Cuenca,Toledo,0,Sabado,102,10,14
3758,Cuenca,Toledo,0,Viernes,102,10,24
3759,Cuenca,Tomelloso,0,Domingo,102,104,6
3760,Cuenca,Tomelloso,0,Jueves,102,104,2
3761,Cuenca,Tomelloso,0,Miercoles,102,104,3
3762,Cuenca,Tomelloso,0,Sabado,102,104,1
3763,Cuenca,Tomelloso,0,Viernes,102,104,24
3764,Cuenca,Torrejón de Ardoz,1,Domingo,102,10,1
3765,Cuenca,Torremolinos,1,Domingo,102,103,1
3766,Cuenca,Torrent,1,Viernes,102,8,6
3767,Cuenca,Torrent,1,Viernes,102,12,6
3768,Cuenca,Torrevieja,1,Domingo,102,22,1
3769,Cuenca,Utiel,1,Viernes,102,102,2
3770,Cuenca,Valdepeñas,0,Domingo,102,104,6
3771,Cuenca,Valdepeñas,0,Jueves,102,104,1
3772,Cuenca,Valdepeñas,0,Miercoles,102,104,2
3773,Cuenca,Valdepeñas,0,Sabado,102,104,3
3774,Cuenca,Valdepeñas,0,Viernes,102,104,12
3775,Cuenca,Vila-real,1,Sabado,102,12,1
3776,Cuenca,Villalgordo del Júcar,0,Sabado,102,104,1
